Aligner,Frag,Allele,Graph,Path,Coverage,Error,MeanDiff,MeanDiffNo0,NumReads,NumReadsNo0,MeanDiffPos,MeanDiffNeg,NumReadsPos,NumReadsNeg,PropReadsDiff,PropPos,PropNeg,NumReadsNoMapRef,NumReadsNoMapGraph
vg,frag,B,znf-msa,nopath,100,0,0,0,2083541,0,0,0,0,0,0,0,0,0,25659
vg,frag,B,znf-msa,nopath,100,0.001,-2.35089451536311e-06,-0.011864406779661,2084313,413,0.01,-0.2721875,381,32,0.000198146823437747,0.000182794042929253,1.53527805084937e-05,0,24887
vg,frag,B,znf-msa,nopath,100,0.01,-9.4368560912944e-06,-0.00503189589180913,2089679,3919,0.0104472843450479,-0.361717791411043,3756,163,0.00187540765830541,0.00179740524740881,7.80024108966018e-05,0,19521
vg,frag,B,znf-msa,path,100,0,4.08256271006211e-07,0.215,2106520,4,0.215,0,4,0,1.89886637677307e-06,1.89886637677307e-06,0,0,2680
vg,frag,B,znf-msa,path,100,0.001,2.61054098478153e-07,0.0012249443207127,2106843,449,0.0128705882352941,-0.205,425,24,0.000213115073121253,0.000201723621551297,1.13914515699556e-05,0,2357
vg,frag,B,znf-msa,path,100,0.01,1.00971393177578e-05,0.00510062290368951,2108518,4174,0.0107750797154771,-0.23340206185567,4077,97,0.00197958945572198,0.00193358558001402,4.60038757079617e-05,0,682
vg,none,B,allele-msa-dag,nopath,100,0,-0.000131979175491524,-0.13933299646286,2089269,1979,0,-0.13933299646286,0,1979,0.000947221252983699,0,0.000947221252983699,0,19931
vg,none,B,allele-msa-dag,nopath,100,0.001,-0.000182891270350421,-0.151646172153907,2090313,2521,0.01,-0.168810881965774,242,2279,0.00120603947829823,0.00011577213556056,0.00109026734273767,0,18887
vg,none,B,allele-msa-dag,nopath,100,0.01,-0.000494851958334982,-0.156281626506024,2097011,6640,0.0103386809269162,-0.241335304822566,2244,4396,0.00316641162111214,0.00107009452978549,0.00209631709132665,0,12189
vg,none,B,allele-msa-dag,path,100,0,-3.65407749966188e-06,-0.0810526315789474,2107235,95,0.04,-0.0823404255319149,1,94,4.50827743464777e-05,4.74555519436608e-07,4.46082188270411e-05,0,1965
vg,none,B,allele-msa-dag,path,100,0.001,-2.41996671834008e-06,-0.0138211382113821,2107467,369,0.0116731517509728,-0.0723214285714286,257,112,0.000175091709621076,0.000121947342473215,5.31443671478604e-05,0,1733
vg,none,B,allele-msa-dag,path,100,0.01,2.16246053865186e-06,0.00170658682634731,2108709,2672,0.0106485084306096,-0.0559052924791086,2313,359,0.00126712599984161,0.00109687965480301,0.000170246345038599,0,491
vg,none,B,stacked,nopath,100,0,0,0,2109200,0,0,0,0,0,0,0,0,0,0
vg,none,B,stacked,nopath,100,0.001,2.27574435805045e-07,0.01,2109200,48,0.01,0,48,0,2.27574435805045e-05,2.27574435805045e-05,0,0,0
vg,none,B,stacked,nopath,100,0.01,1.91067793982455e-06,0.00653160453808752,2109199,617,0.0106876227897839,-0.0130555555555556,509,108,0.000292528111382568,0.0002413238390498,5.12042723327671e-05,0,1
vg,none,B,stacked,path,100,0,-4.19025166186427e-06,-0.102674418604651,2107272,86,0.04,-0.104352941176471,1,85,4.08110580883721e-05,4.74547187074094e-07,4.0336510901298e-05,0,1928
vg,none,B,stacked,path,100,0.001,-6.02139517007239e-06,-0.0604285714285714,2107485,210,0.0186,-0.085125,50,160,9.96448373298031e-05,2.37249612690007e-05,7.59198760608023e-05,0,1715
vg,none,B,stacked,path,100,0.01,-1.38094888070584e-05,-0.0249528706083976,2108695,1167,0.0122709163346614,-0.0530526315789474,502,665,0.000553422851574078,0.000238061929297504,0.000315360922276574,0,505
vg,none,B,znf-loop,nopath,100,0,-4.79856119940993e-08,-0.01,2083958,10,0,-0.01,0,10,4.79856119940997e-06,0,4.79856119940997e-06,0,25242
vg,none,B,znf-loop,nopath,100,0.001,-3.19837452735478e-05,-0.387674418604651,2084809,172,0.01,-0.541612903225806,48,124,8.25015624932548e-05,2.30236918585827e-05,5.9477870634672e-05,0,24391
vg,none,B,znf-loop,nopath,100,0.01,-0.00028277917759577,-0.372070484581498,2090748,1589,0.0107142857142857,-0.557208216619981,518,1071,0.000760015075944112,0.00024775821858971,0.000512256857354401,0,18452
vg,none,B,znf-loop,path,100,0,-2.40122471951701e-06,-0.0322292993630573,2107258,157,0.04,-0.0326923076923077,1,156,7.45044033526032e-05,4.74550339825498e-07,7.40298530127777e-05,0,1942
vg,none,B,znf-loop,path,100,0.001,-3.93359484542491e-06,-0.0217015706806283,2107487,382,0.0182692307692308,-0.028,52,330,0.000181258532081099,2.46739363042334e-05,0.000156584595776866,0,1713
vg,none,B,znf-loop,path,100,0.01,-1.17085412599225e-05,-0.0128193146417445,2108717,1926,0.0121797323135755,-0.0221382751247327,523,1403,0.000913351578234538,0.000248018107692972,0.000665333470541566,0,483
vg,none,B,znf-msa,nopath,100,0,0,0,2083541,0,0,0,0,0,0,0,0,0,25659
vg,none,B,znf-msa,nopath,100,0.001,-2.27892835672953e-06,-0.0118453865336658,2084313,401,0.01,-0.428,381,20,0.000192389530747062,0.000182794042929253,9.59548781780855e-06,0,24887
vg,none,B,znf-msa,nopath,100,0.01,-9.14973065241119e-06,-0.00491896063802418,2089679,3887,0.0104655493482309,-0.45671875,3759,128,0.00186009430156498,0.00179884087460323,6.12534269617487e-05,0,19521
vg,none,B,znf-msa,path,100,0,-1.70870962520881e-07,-0.18,2106853,2,0.04,-0.4,1,1,9.49283125115991e-07,4.74641562557995e-07,4.74641562557995e-07,0,2347
vg,none,B,znf-msa,path,100,0.001,-2.46781401034972e-07,-0.00116591928251121,2107128,446,0.0110189573459716,-0.215416666666667,422,24,0.000211662509349218,0.00020027259853222,1.13899108169983e-05,0,2072
vg,none,B,znf-msa,path,100,0.01,1.02532340132306e-05,0.00518838492920566,2108603,4167,0.0106848306332842,-0.235591397849462,4074,93,0.00197618992290156,0.00193208489222485,4.41050306767087e-05,0,597
vg,fixedfrag,B,allele-msa,nopath,100,0,0,0,0,0,0,0,0,0,0,0,0,0,2109200
vg,fixedfrag,B,allele-msa,nopath,100,0.001,0,0,0,0,0,0,0,0,0,0,0,0,2109200
vg,fixedfrag,B,allele-msa,nopath,100,0.01,0,0,0,0,0,0,0,0,0,0,0,0,2109200
vg,fixedfrag,B,allele-msa,path,100,0,0,0,0,0,0,0,0,0,0,0,0,0,2109200
vg,fixedfrag,B,allele-msa,path,100,0.001,0,0,0,0,0,0,0,0,0,0,0,0,2109200
vg,fixedfrag,B,allele-msa,path,100,0.01,0,0,0,0,0,0,0,0,0,0,0,0,2109200
vg,frag,B,allele-msa,nopath,100,0,0,0,0,0,0,0,0,0,0,0,0,0,2109200
vg,frag,B,allele-msa,nopath,100,0.001,0,0,0,0,0,0,0,0,0,0,0,0,2109200
vg,frag,B,allele-msa,nopath,100,0.01,0,0,0,0,0,0,0,0,0,0,0,0,2109200
vg,frag,B,allele-msa,path,100,0,0,0,0,0,0,0,0,0,0,0,0,0,2109200
vg,frag,B,allele-msa,path,100,0.001,0,0,0,0,0,0,0,0,0,0,0,0,2109200
vg,frag,B,allele-msa,path,100,0.01,0,0,0,0,0,0,0,0,0,0,0,0,2109200
vg,none,B,allele-msa,nopath,100,0,0,0,0,0,0,0,0,0,0,0,0,0,2109200
vg,none,B,allele-msa,nopath,100,0.001,0,0,0,0,0,0,0,0,0,0,0,0,2109200
vg,none,B,allele-msa,nopath,100,0.01,0,0,0,0,0,0,0,0,0,0,0,0,2109200
vg,none,B,allele-msa,path,100,0,0,0,0,0,0,0,0,0,0,0,0,0,2109200
vg,none,B,allele-msa,path,100,0.001,0,0,0,0,0,0,0,0,0,0,0,0,2109200
vg,none,B,allele-msa,path,100,0.01,0,0,0,0,0,0,0,0,0,0,0,0,2109200
ga,none,C,allele-msa,nopath,100,0,-0.00276696422922176,-0.0665771685733115,2117600,88008,0.0825088677439837,-0.0990707816313539,15749,72259,0.0415602568945977,0.00743719304873442,0.0341230638458632,0,0
ga,none,C,allele-msa,nopath,100,0.001,-0.00275718619923026,-0.0663841356136302,2117600,87952,0.0819433366040868,-0.0985150521041056,15660,72292,0.0415338118624858,0.00739516433698527,0.0341386475255006,0,0
ga,none,C,allele-msa,nopath,100,0.01,-0.00261918038954888,-0.0629640427792158,2117552,88086,0.075612722826972,-0.0930669468409198,15720,72366,0.0415980339561909,0.0074236665734773,0.0341743673827136,0,48
ga,none,C,allele-msa,path,100,0,-0.00276460233127125,-0.0665203378863285,2117600,88008,0.0825088677439837,-0.0990015645774229,15749,72259,0.0415602568945977,0.00743719304873442,0.0341230638458632,0,0
ga,none,C,allele-msa,path,100,0.001,-0.00275744010007083,-0.0663593144444444,2117600,87993,0.0819439938952746,-0.0984667869480044,15660,72333,0.0415531734038534,0.00739516433698527,0.0341580090668682,0,0
ga,none,C,allele-msa,path,100,0.01,-0.00264618765556842,-0.0634113896109363,2117541,88366,0.0756274221922439,-0.0934005280031092,15678,72688,0.0417304788903733,0.00740387081052976,0.0343266080798436,0,59
ga,none,C,allele-msa-dag,nopath,100,0,-0.00247171917944843,-0.0620390732789683,2117600,84368,0.0915408566128849,-0.102528452992541,17602,66766,0.0398413298073291,0.00831224027200604,0.031529089535323,0,0
ga,none,C,allele-msa-dag,nopath,100,0.001,-0.00243695473679364,-0.061315400351342,2117597,84163,0.0903549417330767,-0.101614845481766,17668,66495,0.0397445784065618,0.00834341945138759,0.0314011589551742,0,3
ga,none,C,allele-msa-dag,nopath,100,0.01,-0.00212964756144878,-0.0547681002997328,2117536,82340,0.0798958643284854,-0.0945324080603753,18771,63569,0.0388848170704064,0.00886454822964049,0.0300202688407659,0,64
ga,none,C,allele-msa-dag,path,100,0,-0.00247171917944843,-0.0620390732789683,2117600,84368,0.0915408566128849,-0.102528452992541,17602,66766,0.0398413298073291,0.00831224027200604,0.031529089535323,0,0
ga,none,C,allele-msa-dag,path,100,0.001,-0.00243695473679364,-0.061315400351342,2117597,84163,0.0903549417330767,-0.101614845481766,17668,66495,0.0397445784065618,0.00834341945138759,0.0314011589551742,0,3
ga,none,C,allele-msa-dag,path,100,0.01,-0.00212964756144878,-0.0547681002997328,2117536,82340,0.0798958643284854,-0.0945324080603753,18771,63569,0.0388848170704064,0.00886454822964049,0.0300202688407659,0,64
ga,none,C,stacked,nopath,100,0,-0.000914881530175671,-0.0273051235807306,2117600,70952,0.0722096174725902,-0.055765477360303,15779,55173,0.0335058556856819,0.00745136003022289,0.026054495655459,0,0
ga,none,C,stacked,nopath,100,0.001,-0.000927967370877408,-0.0278219411662183,2117600,70630,0.0714762074049862,-0.0559781010905555,15603,55027,0.0333537967510389,0.00736824707215716,0.0259855496788818,0,0
ga,none,C,stacked,nopath,100,0.01,-0.000985101538307518,-0.0306465742716107,2117600,68068,0.0643239375487465,-0.0576698876746556,15078,52990,0.0321439365319229,0.0071203248961088,0.0250236116358141,0,0
ga,none,C,stacked,path,100,0,-0.000914881530175671,-0.0273051235807306,2117600,70952,0.0722096174725902,-0.055765477360303,15779,55173,0.0335058556856819,0.00745136003022289,0.026054495655459,0,0
ga,none,C,stacked,path,100,0.001,-0.000927967370877408,-0.0278219411662183,2117600,70630,0.0714762074049862,-0.0559781010905555,15603,55027,0.0333537967510389,0.00736824707215716,0.0259855496788818,0,0
ga,none,C,stacked,path,100,0.01,-0.000985101538307518,-0.0306465742716107,2117600,68068,0.0643239375487465,-0.0576698876746556,15078,52990,0.0321439365319229,0.0071203248961088,0.0250236116358141,0,0
ga,none,C,znf-loop,nopath,100,0,0.000717706773375519,0.0337646819359282,2117600,45012,0.102506369900015,-0.0217138259584889,20103,24909,0.0212561390253117,0.00949329429542879,0.0117628447298829,0,0
ga,none,C,znf-loop,nopath,100,0.001,0.000709029023852474,0.0333305183677048,2117600,45047,0.101347097470226,-0.0217275295163687,20152,24895,0.0212726671703816,0.00951643369852663,0.0117562334718549,0,0
ga,none,C,znf-loop,nopath,100,0.01,0.000662862641920098,0.0305619092627752,2117600,45929,0.0928326810928728,-0.0219774140211152,21018,24911,0.0216891764261428,0.00992538723082735,0.0117637891953155,0,0
ga,none,C,znf-loop,path,100,0,0.000717706773375519,0.0337646819359282,2117600,45012,0.102506369900015,-0.0217138259584889,20103,24909,0.0212561390253117,0.00949329429542879,0.0117628447298829,0,0
ga,none,C,znf-loop,path,100,0.001,0.000709029023852474,0.0333305183677048,2117600,45047,0.101347097470226,-0.0217275295163687,20152,24895,0.0212726671703816,0.00951643369852663,0.0117562334718549,0,0
ga,none,C,znf-loop,path,100,0.01,0.000662862641920098,0.0305619092627752,2117600,45929,0.0928326810928728,-0.0219774140211152,21018,24911,0.0216891764261428,0.00992538723082735,0.0117637891953155,0,0
ga,none,C,znf-msa,nopath,100,0,0,0,2008363,0,0,0,0,0,0,0,0,0,109237
ga,none,C,znf-msa,nopath,100,0.001,-2.96218134506569e-06,-0.0814943969863014,2008348,73,0.00899752575,-0.191181576060606,40,33,3.63482822698058e-05,1.99168669971539e-05,1.6431415272652e-05,0,109252
ga,none,C,znf-msa,nopath,100,0.01,-2.49071452402578e-05,-0.040304537711523,2008176,1241,0.00994658703759399,-0.0983201591666667,665,576,0.000617973723418664,0.000331146274031758,0.000286827449386906,0,109424
ga,none,C,znf-msa,path,100,0,0,0,2008363,0,0,0,0,0,0,0,0,0,109237
ga,none,C,znf-msa,path,100,0.001,-2.96218134506569e-06,-0.0814943969863014,2008348,73,0.00899752575,-0.191181576060606,40,33,3.63482822698058e-05,1.99168669971539e-05,1.6431415272652e-05,0,109252
ga,none,C,znf-msa,path,100,0.01,-2.49071452402578e-05,-0.040304537711523,2008176,1241,0.00994658703759399,-0.0983201591666667,665,576,0.000617973723418664,0.000331146274031758,0.000286827449386906,0,109424
vg,fixedfrag,C,allele-msa-dag,nopath,100,0,-0.000138041343275043,-0.126441048034935,2097560,2290,0,-0.126441048034935,0,2290,0.00109174469383474,0,0.00109174469383474,0,20040
vg,fixedfrag,C,allele-msa-dag,nopath,100,0.001,-0.000189831316115506,-0.136525017135024,2098600,2918,0.01,-0.14965646004481,240,2678,0.00139045077670828,0.000114361955589441,0.00127608882111884,0,19000
vg,fixedfrag,C,allele-msa-dag,nopath,100,0.01,-0.000513079201952796,-0.143621858795373,2105289,7521,0.0102660841938046,-0.221073355986408,2518,5003,0.00357243114840765,0.00119603531866646,0.00237639582974119,0,12311
vg,fixedfrag,C,allele-msa-dag,path,100,0,2.27143936531923e-06,0.0276436781609195,2117600,174,0.183055555555556,-0.226666666666667,108,66,8.21684926331696e-05,5.10011333585191e-05,3.11673592746505e-05,0,0
vg,fixedfrag,C,allele-msa-dag,path,100,0.001,3.43785417453721e-06,0.0170892018779343,2117600,426,0.0623888888888889,-0.23,360,66,0.000201171137136381,0.00017000377786173,3.11673592746505e-05,0,0
vg,fixedfrag,C,allele-msa-dag,path,100,0.01,1.5267283717416e-05,0.0114971550497866,2117600,2812,0.0170320466132556,-0.218787878787879,2746,66,0.00132791839818663,0.00129675103891198,3.11673592746505e-05,0,0
vg,fixedfrag,C,stacked,nopath,100,0,-2.62561390253117e-06,-0.0114639175257732,2117600,485,0,-0.0114639175257732,0,485,0.000229032867397053,0,0.000229032867397053,0,0
vg,fixedfrag,C,stacked,nopath,100,0.001,-2.51700037778617e-06,-0.0100566037735849,2117600,530,0.01,-0.0117382413087935,41,489,0.00025028333962977,1.93615413675859e-05,0.000230921798262184,0,0
vg,fixedfrag,C,stacked,nopath,100,0.01,-6.03041463468769e-06,-0.0100078369905956,2117599,1276,0.0103073770491803,-0.0225888324873096,488,788,0.000602569230529482,0.000230449674371777,0.000372119556157705,0,1
vg,fixedfrag,C,stacked,path,100,0,-4.72232716282499e-08,-0.000257069408740361,2117600,389,0.197326732673267,-0.0695486111111111,101,288,0.000183698526633925,4.7695504344541e-05,0.000136003022289384,0,0
vg,fixedfrag,C,stacked,path,100,0.001,-3.73063845863236e-07,-0.00180365296803653,2117600,438,0.151259259259259,-0.07,135,303,0.000206837929731772,6.37514166981489e-05,0.000143086513033623,0,0
vg,fixedfrag,C,stacked,path,100,0.01,1.0058556856819e-06,0.00243986254295533,2117600,873,0.0455977229601518,-0.0632947976878613,527,346,0.000412259161314696,0.000248866641480922,0.000163392519833774,0,0
vg,fixedfrag,C,znf-loop,nopath,100,0,-4.77959381099951e-09,-0.01,2092228,1,0,-0.01,0,1,4.77959381099957e-07,0,4.77959381099957e-07,0,25372
vg,fixedfrag,C,znf-loop,nopath,100,0.001,-3.57747053531629e-05,-0.394105263157895,2093099,190,0.01,-0.515890410958904,44,146,9.07744927497457e-05,2.10214614788885e-05,6.97530312708572e-05,0,24501
vg,fixedfrag,C,znf-loop,nopath,100,0.01,-0.000295035390717523,-0.366895734597156,2099138,1688,0.0103386454183267,-0.526568296795953,502,1186,0.000804139603970773,0.000239145782697469,0.000564993821273304,0,18462
vg,fixedfrag,C,znf-loop,path,100,0,3.82508500188897e-07,0.00243243243243243,2117600,333,0.166363636363636,-0.046875,77,256,0.0001572534945221,3.6361919153759e-05,0.000120891575368342,0,0
vg,fixedfrag,C,znf-loop,path,100,0.001,2.31394030978457e-07,0.00127272727272727,2117600,385,0.108548387096774,-0.0496934865900383,124,261,0.000181809595768795,5.85568568190404e-05,0.000123252738949754,0,0
vg,fixedfrag,C,znf-loop,path,100,0.01,2.87589724216093e-06,0.00713114754098361,2117600,854,0.0319178082191781,-0.0464814814814815,584,270,0.000403286739705327,0.000275783906309029,0.000127502833396298,0,0
vg,fixedfrag,C,znf-msa,nopath,100,0,0,0,2091917,0,0,0,0,0,0,0,0,0,25683
vg,fixedfrag,C,znf-msa,nopath,100,0.001,-1.75369602188154e-06,-0.00857476635514019,2092723,428,0.01,-0.335652173913043,405,23,0.000204518228164932,0.000193527762632704,1.09904655322276e-05,0,24877
vg,fixedfrag,C,znf-msa,nopath,100,0.01,-3.08842916201579e-06,-0.00146639511201629,2098154,4419,0.0103280993672369,-0.332565789473684,4267,152,0.00210613710909685,0.00203369247443229,7.2444634664567e-05,0,19446
vg,fixedfrag,C,znf-msa,path,100,0,2.21511558983238e-06,0.0275882352941176,2117271,170,0.184363636363636,-0.259833333333333,110,60,8.0292036305225e-05,5.19536705504397e-05,2.83383657547853e-05,0,329
vg,fixedfrag,C,znf-msa,path,100,0.001,3.24468924189513e-06,0.0111165048543689,2117306,618,0.0452181818181818,-0.264705882352941,550,68,0.000291880342284016,0.000259764058667004,3.21162836170114e-05,0,294
vg,fixedfrag,C,znf-msa,path,100,0.01,1.78275006316366e-05,0.007780296784831,2117515,4852,0.0144029692470838,-0.22014598540146,4715,137,0.00229136511429671,0.00222666663518322,6.46984791134892e-05,0,85
vg,frag,C,allele-msa-dag,nopath,100,0,-0.000138041343275043,-0.126441048034935,2097560,2290,0,-0.126441048034935,0,2290,0.00109174469383474,0,0.00109174469383474,0,20040
vg,frag,C,allele-msa-dag,nopath,100,0.001,-0.000189831316115506,-0.136525017135024,2098600,2918,0.01,-0.14965646004481,240,2678,0.00139045077670828,0.000114361955589441,0.00127608882111884,0,19000
vg,frag,C,allele-msa-dag,nopath,100,0.01,-0.000513079201952796,-0.143621858795373,2105289,7521,0.0102660841938046,-0.221073355986408,2518,5003,0.00357243114840765,0.00119603531866646,0.00237639582974119,0,12311
vg,frag,C,allele-msa-dag,path,100,0,-3.41775616507904e-06,-0.0531617647058824,2115423,136,0.0977777777777778,-0.0638582677165354,9,127,6.42897425243084e-05,4.25446825528511e-06,6.00352742690233e-05,0,2177
vg,frag,C,allele-msa-dag,path,100,0.001,-3.14785860537575e-06,-0.0160869565217391,2115724,414,0.0134496124031008,-0.0649358974358974,258,156,0.000195677697090925,0.000121944072100142,7.37336249907833e-05,0,1876
vg,frag,C,allele-msa-dag,path,100,0.01,3.85436180554178e-06,0.00269930532583526,2117082,3023,0.0107258064516129,-0.0471837708830549,2604,419,0.00142790879144029,0.00122999487029789,0.000197913921142403,0,518
vg,frag,C,stacked,nopath,100,0,-2.62561390253117e-06,-0.0114639175257732,2117600,485,0,-0.0114639175257732,0,485,0.000229032867397053,0,0.000229032867397053,0,0
vg,frag,C,stacked,nopath,100,0.001,-2.51700037778617e-06,-0.0100566037735849,2117600,530,0.01,-0.0117382413087935,41,489,0.00025028333962977,1.93615413675859e-05,0.000230921798262184,0,0
vg,frag,C,stacked,nopath,100,0.01,-6.03041463468769e-06,-0.0100078369905956,2117599,1276,0.0103073770491803,-0.0225888324873096,488,788,0.000602569230529482,0.000230449674371777,0.000372119556157705,0,1
vg,frag,C,stacked,path,100,0,-5.38410304577622e-06,-0.0933606557377049,2115487,122,0.0977777777777778,-0.10858407079646,9,113,5.76699360478226e-05,4.2543395445115e-06,5.34155965033111e-05,0,2113
vg,frag,C,stacked,path,100,0.001,-6.04507765727009e-06,-0.0522040816326531,2115771,245,0.0278,-0.0727179487179487,50,195,0.000115797030964126,2.36320471355359e-05,9.21649838285901e-05,0,1829
vg,frag,C,stacked,path,100,0.01,-1.63007923668269e-05,-0.0269609375,2117075,1280,0.0126734693877551,-0.0515443037974684,490,790,0.000604607772516326,0.000231451412916406,0.00037315635959992,0,525
vg,frag,C,znf-loop,nopath,100,0,-4.77959381099951e-09,-0.01,2092228,1,0,-0.01,0,1,4.77959381099957e-07,0,4.77959381099957e-07,0,25372
vg,frag,C,znf-loop,nopath,100,0.001,-3.57747053531629e-05,-0.394105263157895,2093099,190,0.01,-0.515890410958904,44,146,9.07744927497457e-05,2.10214614788885e-05,6.97530312708572e-05,0,24501
vg,frag,C,znf-loop,nopath,100,0.01,-0.000295035390717523,-0.366895734597156,2099138,1688,0.0103386454183267,-0.526568296795953,502,1186,0.000804139603970773,0.000239145782697469,0.000564993821273304,0,18462
vg,frag,C,znf-loop,path,100,0,-2.65189546710231e-06,-0.0208550185873606,2115468,269,0.0977777777777778,-0.0249615384615385,9,260,0.000127158624001876,4.2543777547096e-06,0.000122904246247166,0,2132
